user_id,handle,name,followers_count,following_count,tweet_count,is_root,is_candidate,discovered_via
1741306486960148480,yeezy,Yeezy News,8964,7,192,False,True,followed_by_root
1243933738951680003,nateobrienn,Nate O'Brien,27493,2968,1799,False,True,followed_by_root
1600494300,EnisHulli,Enis Hulli🎙,7163,2283,6191,False,True,followed_by_root
1528307430,trufelman,Avery Trufelman,54639,4348,3045,False,False,followed_by_root
2875648066,StreetFashion01,Outlander Magazine,523394,450,24058,False,False,followed_by_root
226907641,paulnrogers,Paul Rogers,4012,626,15024,False,True,followed_by_root
1308164347290509312,arihappywick,Ari Murray,20219,612,2987,False,True,followed_by_root
250259063,dieworkwear,derek guy,1414710,956,69884,False,False,followed_by_root
563110056,orenmeetsworld,Oren John,43551,1072,32587,False,True,followed_by_root
1347846679320530944,danidoesnotxist,Dani Loftus,4923,922,4121,False,True,followed_by_root
358152459,rachnim,Rachit Nimavat,133,165,45,False,True,followed_by_root
1759871490797785088,viraltoktracker,Viral TikTok Tracker,15539,1,2336,False,True,followed_by_root
820293339387863040,juliapintar,Julia Pintar,12444,866,3952,False,True,followed_by_root
1176688585,oliver_wang2,Oliver Wang,2484,231,609,False,True,followed_by_root
19201908,rjvir,Raj Vir,6477,4140,982,False,True,followed_by_root
14298904,elirousso,Eli Rousso,10874,1603,759,False,True,followed_by_root
1860495744140210176,soho_ai,SOHO,52,1,0,False,True,followed_by_root
35405523,MattEvantic,Matt Miller,8048,462,523,False,True,followed_by_root
62428220,jayspiel_,Jason Spielman,6788,241,267,False,True,followed_by_root
1395663964369952768,Founder_Mode_,Founder Mode,161224,51,20484,False,False,followed_by_root
73359920,MaisonValentino,Valentino,2306996,871,12731,False,False,followed_by_root
16913418,gucci,gucci,6829613,4,15036,False,False,followed_by_root
1156866230,Prada,PRADA,1936985,4,8200,False,False,followed_by_root
348379865,Dior,Dior,8700859,1,10921,False,False,followed_by_root
21401466,VogueRunway,Vogue Runway,2737344,574,159921,False,False,followed_by_root
15279429,VanityFair,VANITY FAIR,4264229,1175,191898,False,False,followed_by_root
16096416,VogueFrance,Vogue France,2411080,0,177253,False,False,followed_by_root
1368464350705561601,jacquemusx,Kea,136189,489,26946,False,False,followed_by_root
27844479,BritishVogue,British Vogue,3519588,900,439722,False,False,followed_by_root
20177423,ELLEmagazine,ELLE Magazine (US),6204802,1091,310822,False,False,followed_by_root
136361303,voguemagazine,Vogue Magazine,14218934,443,202281,False,False,followed_by_root
718560640173010944,Jennywang,Jenny Wang,4728,386,929,False,True,followed_by_root
26984914,Kieranleehill,Kieran Hill,5770,430,3585,False,True,followed_by_root
1855607235084185600,paulbonnet,Paul,1359,330,509,False,True,followed_by_root
738363054388350976,alexandre_dewez,Alexandre Dewez,2445,364,688,False,True,followed_by_root
3247203126,vedikaja_in,Vedika Jain,21706,2628,3817,False,True,followed_by_root
1326299946052706306,g_kasten,Grace,2793,1458,548,False,True,followed_by_root
5252591,bgurley,Bill Gurley,701359,1835,13911,False,False,followed_by_root
3439978092,gaurav_laddha,Gaurav Laddha,18,70,68,False,False,followed_by_root
196028340,lizwessel,Liz Wessel,16468,1419,6482,False,True,followed_by_root
1379078158666715136,Daisy4ai,Daisy Zhao,8155,569,268,False,True,followed_by_root
431968702,t_blom,Tom Blomfield,69220,891,4861,False,False,followed_by_root
23214656,ryanolsonk,Ryan Olson,2554,605,1097,False,True,followed_by_root
1676935166,athenakan_,Athena Kan,5098,2182,898,False,True,followed_by_root
14097392,nireyal,Nir Eyal,101540,332,64778,False,False,followed_by_root
12050202,appenz,Guido Appenzeller,8818,273,3323,False,True,followed_by_root
1321899068591906816,foundertribune,The Founders' Tribune,18038,3,277,False,True,followed_by_root
1000743507710050304,evilenough,EvilEnough,368,280,47,False,True,followed_by_root
1498557235764482050,EditWithFal,Edit with fal,10017,1,5533,False,True,followed_by_root
33712213,lil_dill,Katie Dill,33579,945,2634,False,True,followed_by_root
163975783,GoogleLabs,Google Labs,101630,71,2191,False,False,followed_by_root
14375609,nickgrossman,Nick Grossman,14824,4116,11094,False,True,followed_by_root
140503521,burkaygur,Burkay Gur,6011,2275,1708,False,True,followed_by_root
2182641,stevenbjohnson,Steven Johnson,1039234,383,9937,False,False,followed_by_root
2284510772,faionur,fai nur,3664,1222,324,False,True,followed_by_root
1192561,kacyf,kacy ☕️,932,718,15782,False,True,followed_by_root
39622874,fal,fal,38335,5,1816,False,True,followed_by_root
1548052952513777666,raizamrtn,Raiza Martin,24188,757,1460,False,True,followed_by_root
24958902,jaredhecht,Jared Hecht,10322,647,2578,False,True,followed_by_root
923901300789559296,toyxyz3,toyxyz,30653,1449,23694,False,True,followed_by_root
1190051,roelofbotha,Roelof Botha,121790,504,1621,False,False,followed_by_root
39191312,kirstenagreen,Kirsten Green,41497,1273,2210,False,True,followed_by_root
1621575066084311041,iamgdsa,Guillaume,30996,637,5541,False,True,followed_by_root
118862315,rzhang88,Richard Zhang,7852,299,351,False,True,followed_by_root
857689224887365633,isidentical,batuhan the fal guy,9354,644,7056,False,True,followed_by_root
32314853,rebeccakaden,Rebecca Kaden,25926,1601,2203,False,True,followed_by_root
6145622,m2jr,Mike Maples  Jr,106958,8165,4314,False,False,followed_by_root
14887150,sarahtavel,Sarah Tavel,50380,1402,9316,False,False,followed_by_root
20564032,minilek,Jelani Nelson,28410,277,4025,False,True,followed_by_root
14285438,jfischoff,Jonathan Fischoff,6591,3398,28574,False,True,followed_by_root
1564980295715229697,HBCoop_,Heather Cooper,52563,700,124012,False,False,followed_by_root
915091,cubiq,Matteo Spinelli,8686,268,11580,False,True,followed_by_root
17593765,nbanta,Nitesh Banta,2140,1491,1442,False,True,followed_by_root
1803042025203527680,ShakkerAI_Team,ShakkerAI,1556,63,238,False,True,followed_by_root
1693123346840551424,ostrisai,Ostris,9857,286,1765,False,True,followed_by_root
4708599193,dingchilling,@dingchilling,718,2291,6790,False,True,followed_by_root
227528138,bilawalsidhu,Bilawal Sidhu,74464,5718,26858,False,False,followed_by_root
102512818,Buntworthy,Justin Pinkney,9808,1213,3427,False,True,followed_by_root
53741184,__TheBen,TheLastBen,1452,291,520,False,True,followed_by_root
1566629818862632960,araminta_k,Araminta,6143,1231,6846,False,True,followed_by_root
1288841746898534401,PhysInHistory,Physics In History,1057631,0,13004,False,False,followed_by_root
1255324252066234372,ScribbleVC,Scribble Ventures,2372,238,317,False,True,followed_by_root
1024187283463856128,dannnn,Dan Moreno,1164,1280,941,False,True,followed_by_root
23171244,pzakin,Peter Zakin 🚗 NeurIPS,4994,4958,5448,False,True,followed_by_root
1116716638701797378,conconconling,connor ling,1856,491,1674,False,True,followed_by_root
12382042,michaeljames,Michael Goldenstein,1850,1021,1133,False,True,followed_by_root
101524998,mickmumpitz,Mickmumpitz,13576,541,450,False,True,followed_by_root
1527649679227355138,javilopen,Javi Lopez ⛩️,122585,1948,29492,False,False,followed_by_root
1433718835127926787,laion_ai,LAION,15532,103,1508,False,True,followed_by_root
30405893,nikunj,Nikunj Kothari,29138,869,15915,False,True,followed_by_root
1443703292647940098,StartupArchive_,Startup Archive,114322,2,4740,False,False,followed_by_root
872519322077470721,SchwabNetwork,Schwab Network,76703,2672,28122,False,False,followed_by_root
241532071,natanielruizg,Nataniel Ruiz,9899,1793,8170,False,True,followed_by_root
1576521211550793728,Manifest_Lord,Manifest_Lord,108481,81,8086,False,False,followed_by_root
1598362260522430464,Marketing_Nerd_,Marketing Nerd,98799,10,8147,False,False,followed_by_root
1682997882100633600,TrishaCode,Trisha Code,6325,462,13281,False,True,followed_by_root
1763261280771571712,vybeappp,VYBE,375,2,11,False,True,followed_by_root
59910220,lightspeedvp,Lightspeed,56712,1866,9174,False,False,followed_by_root
1519705236713189377,suno,Suno,91241,114,2889,False,False,followed_by_root
251481021,JacobJaber,Jacob,10185,935,12041,False,True,followed_by_root
362189690,iamjasonlevin,Jason Levin,40252,2501,61131,False,True,followed_by_root
1550947211823005702,HaiperGenAI,Haiper AI,40462,383,797,False,True,followed_by_root
1700736135524450304,AGIHouseSF,AGI House SF,11445,243,794,False,True,followed_by_root
15414239,PurzBeats,Purz.ai,16262,2337,42274,False,True,followed_by_root
1481690829995397122,MetaPuppet,MetaPuppet,7568,444,3279,False,True,followed_by_root
1529156127006392320,cloneofsimo,Simo Ryu,16348,840,4890,False,True,followed_by_root
1639057981428858882,ProperPrompter,proper,38054,738,15370,False,True,followed_by_root
1023290191220563970,mandelapatrick_,Mandela Patrick,1503,1362,912,False,True,followed_by_root
59739125,henryruhs,Henry Ruhs,1754,137,3431,False,True,followed_by_root
268784324,veedstudio,VEED.IO | AI Video Creation,16449,1016,3413,False,True,followed_by_root
1109891828566904834,TengdaHan,Tengda Han,1376,556,126,False,True,followed_by_root
36723,camenduru,camenduru,21017,5414,3131,False,True,followed_by_root
1154468020863086592,robrombach,Robin Rombach,12653,525,670,False,True,followed_by_root
11843872,blizaine,Blaine Brown,16011,1097,9604,False,True,followed_by_root
540786666,humphrey_shi,Humphrey Shi,4409,12,359,False,True,followed_by_root
3071391642,hyperparticle,Dan Kondratyuk,2278,577,509,False,True,followed_by_root
1449572891956166657,LumaLabsAI,Luma AI,186465,63,5727,False,False,followed_by_root
1606047596434190336,KaiberAI,Superstudio,22865,524,655,False,True,followed_by_root
449094976,randomjohnnyh,Johnny Ho,5409,237,83,False,True,followed_by_root
1726913223885029376,Magnific_AI,Magnific.ai,53666,4,1280,False,False,followed_by_root
21576543,tfadell,Tony Fadell,198987,478,4027,False,False,followed_by_root
2158668264,parshantdeep,ΩxDrP,1750,355,2190,False,True,followed_by_root
147214500,TheWalid,walid,9510,1037,18074,False,True,followed_by_root
263091339,victoralazarte,victor lazarte,6083,371,58,False,True,followed_by_root
409143428,okaris,ok,6138,144,6690,False,True,followed_by_root
88416901,pabloppp,Pablo Pernías,1141,726,4795,False,True,followed_by_root
1413146441623621638,dome_271,dome | Outlier,3007,433,710,False,True,followed_by_root
1552580106257928192,fofrAI,fofr,51712,1392,11555,False,False,followed_by_root
1546508709513265153,dreamingtulpa,Dreaming Tulpa 🥓👑,55489,1855,56244,False,False,followed_by_root
20263710,rabois,Keith Rabois,404297,1424,55739,False,False,followed_by_root
626691391,stephsmithio,Steph Smith,159191,99,17750,False,False,followed_by_root
18994034,ashleymayer,Ashley Mayer,61544,3120,18807,False,False,followed_by_root
7706292,devarispbrown,DeVaris Brown(devaris.eth),3485,4668,4262,False,True,followed_by_root
760303,rorysutherland,Rory Sutherland,141105,9941,29974,False,False,followed_by_root
1732633532617637888,ViggleAI,ViggleAI,22184,131,1382,False,True,followed_by_root
361044311,deedydas,Deedy,221025,5461,15728,False,False,followed_by_root
515145898,ArnoCandel,Arno Candel,5161,676,3498,True,False,
1537720511874191361,ybabakhin,Yauhen Babakhin,317,73,12,False,True,followed_by_root
2430581473,QXsToo,Q,5354,1053,6183,False,True,followed_by_root
998140573008695296,28delayslater,Earl of FrunkPuppy,129976,6281,259830,False,False,followed_by_root
14084713,chazman,Chuck Cook,73683,1705,17237,False,False,followed_by_root
1061504849420836865,tesla_raj,Tesla Raj,70640,730,15009,False,False,followed_by_root
1215825810214383617,LimitingThe,The Limiting Factor,56171,1155,26126,False,False,followed_by_root
1169348503975317504,DriveTeslaca,Drive Tesla 🇨🇦,70055,1733,46459,False,False,followed_by_root
1118594454515003393,DirtyTesLa,Dirty Tesla,139136,1395,110054,False,False,followed_by_root
2337692699,FonsDK,Mathias Føns,40359,351,3596,False,True,followed_by_root
874776246592430080,ajtourville,ALEX,166408,597,50269,False,False,followed_by_root
912969880852299776,klwtts,The Kilowatts 🚗⚡️,69568,2699,26687,False,False,followed_by_root
1115375020782436353,teslascope,Teslascope,71475,134,28594,False,False,followed_by_root
713551239645007873,PassionFlix,Passionflix,55060,203,4046,False,False,followed_by_root
2435411576,radekosmulski,Radek Osmulski,28700,605,8599,False,True,followed_by_root
13348,Scobleizer,Robert Scoble,548516,32594,230927,False,False,followed_by_root
406640836,JOBhakdi,Jo Bhakdi,31161,858,11151,False,True,followed_by_root
1944816822663995392,SuperGrok,SuperGrok,38478,1,0,False,True,followed_by_root
1696743482734587904,phibetakitten,The Girl with the Mozart Tattoo,2113,291,6436,False,True,followed_by_root
231437494,tomzhu_nz,LaoZhu,27468,97,719,False,True,followed_by_root
1835831312063811584,RodneyWest336,Rodney Westmoreland Jr.,2347,57,18,False,True,followed_by_root
3028301933,mike_megapack,Mike Snyder,6118,104,126,False,True,followed_by_root
1932882859297288196,beehrhart,Brandon Ehrhart,920,23,7,False,True,followed_by_root
54442253,BonneEggleston,Bonne Eggleston,4158,240,414,False,True,followed_by_root
77710621,aminsung,Min Sung Ahn,3023,31,33,False,True,followed_by_root
1651403384,ChrisDungeon,Christopher Dungeon,29685,1233,45270,False,True,followed_by_root
714234573345931264,PhilMcCrackin44,Dash Riprock 🇺🇸,89967,41983,240838,False,False,followed_by_root
1303359369736749057,MilMileBattery,MilMileBattery,13684,2134,59965,False,True,followed_by_root
435266378,TSLAFanMtl,James Cat,74410,724,74135,False,False,followed_by_root
779079006398271488,Bill_Weimer_,Bill,53103,34043,127095,False,False,followed_by_root
822501908036337664,TrumpsHurricane,Val,121597,40012,113668,False,False,followed_by_root
2187248892,brianbsaleh,Brian Saleh,85029,58636,34710,False,False,followed_by_root
758729592672653312,nancylee2016,America is back!,107376,70266,280701,False,False,followed_by_root
17677016,masonbo,masonbo,88138,66275,238501,False,False,followed_by_root
534903573,kevindandy1,⚖️,68175,44595,81896,False,False,followed_by_root
2413221252,ray_hessel,RaymondKHessel,14982,6497,221398,False,True,followed_by_root
2530947115,tegmark,Max Tegmark,152831,36,1761,False,False,followed_by_root
3526699932,M44_1RJ,Jimmy,13206,1044,22192,False,True,followed_by_root
541882699,andst7,Andrea Stroppa 🐺 Claudius Nero's Legion 🐺,131402,731,15189,False,False,followed_by_root
14287212,akothari,Akshay Kothari,54144,261,2121,False,False,followed_by_root
1356434353623093249,greg16676935420,greg,1268890,523,58851,False,False,followed_by_root
1494873435863977985,niccruzpatane,Nic Cruz Patane,86597,167,35472,False,False,followed_by_root
242424325,samwose,RimRunner,1201,124,5769,False,True,followed_by_root
1319558110827040768,Tslachan,Tsla Chan,60286,617,37933,False,False,followed_by_root
905318340075307009,_SFTahoe,Amy,20873,3842,22308,False,True,followed_by_root
2361631088,CathieDWood,Cathie Wood,1905467,500,6869,False,False,followed_by_root
2897852237,alojoh,AJ,53811,301,54989,False,False,followed_by_root
1016059981907386368,teslaownersSV,Tesla Owners Silicon Valley,1353946,797,197224,False,False,followed_by_root
1336914766464393220,teslaeconomist,Tesla Economist,34019,346,7787,False,True,followed_by_root
52441162,bradsferguson,Bradford Ferguson,44635,250,52005,False,True,followed_by_root
1201427034754318337,Tesla_Asia,Tesla Asia,210008,53,1212,False,False,followed_by_root
1382434447358885888,live_munro,Munro Live,81040,890,5440,False,False,followed_by_root
349249475,GerberKawasaki,Ross Gerber,409882,5682,122980,False,False,followed_by_root
770102124382449664,thejefflutz,Jeff Lutz 🔋,54473,2388,33320,False,False,followed_by_root
1592603540387614721,TeslaBoomerPapa,TeslaBoomerPapa,23016,419,39064,False,True,followed_by_root
734596888293441536,teslafi,TeslaFi,12565,73,1420,False,True,followed_by_root
1321939345042001921,NotATeslaApp,Not a Tesla App,46629,550,11262,False,True,followed_by_root
1405917556318392324,teslaenergy,Tesla Energy,245898,141,753,False,False,followed_by_root
1618601297510383616,Tesla_Megapack,Tesla Megapack,91235,12,131,False,False,followed_by_root
1620480811303866369,teslaeurope,Tesla Europe & Middle East,154146,19,757,False,False,followed_by_root
1346535293449428992,TeslaCharging,Tesla Charging,270317,89,3994,False,False,followed_by_root
20472409,piloly,Roland Pircher,27583,420,14768,False,True,followed_by_root
1683336596488327168,muskonomy,Muskonomy,44453,1079,9208,False,True,followed_by_root
1148243369786822658,munster_gene,Gene Munster,93026,138,4763,False,False,followed_by_root
1592542747726069766,teardowntitan,Sandy Munro,154414,106,324,False,False,followed_by_root
614690892,MunroAssociates,Munro & Associates,47748,822,1000,False,True,followed_by_root
24405165,jamesdouma,jimmah,55866,250,10311,False,False,followed_by_root
755016136870072320,AndreiBulu,☮️ CYBER-DX,1127,578,8768,False,True,followed_by_root
1092885761328701440,TeslaJoy,Tesla Joy,32097,562,47418,False,True,followed_by_root
1180688293224038400,brandonee916,Brandon 🌎☮️🚗⚡️🔋,8400,707,13264,False,True,followed_by_root
3180836802,UnpluggedTesla,UNPLUGGED PERFORMANCE,40215,683,4996,False,True,followed_by_root
1382405455,stansfield_kim,Kim Stansfield,12,102,60,False,False,followed_by_root
848278636797054976,stonk_daddy,stonkdaddy,510,270,489,False,True,followed_by_root
18495948,roshanthomas,Roshan Thomas,5289,858,3101,False,True,followed_by_root
716024533363208192,larsmoravy,Lars,42860,19,202,False,True,followed_by_root
1002616999267262465,TroyTeslike,Troy Teslike,187328,33,20622,False,False,followed_by_root
298274977,jasondebolt,Jason DeBolt ⚡️,249848,6132,18534,False,False,followed_by_root
898021206967951360,TeslaPodcast,Rob Maurer,351929,152,4908,False,False,followed_by_root
718747351792398336,alex_avoigt,Alex,154628,140,56354,False,False,followed_by_root
985243593538338816,Teslaconomics,Teslaconomics,451979,209,53493,False,False,followed_by_root
833154196727689218,TeslaBoomerMama,AleXandra Merz 🇺🇲,213889,8748,95996,False,False,followed_by_root
367237480,ICannot_Enough,James Stephenson,273032,675,50213,False,False,followed_by_root
17862108,farzyness,Farzad,357837,1579,83622,False,False,followed_by_root
981179219207213057,p_ferragu,Pierre Ferragu,122926,69,3498,False,False,followed_by_root
15527242,herbertong,Herbert Ong,92690,2892,18089,False,False,followed_by_root
2961589380,LizAnnSonders,Liz Ann Sonders,496931,742,37728,False,False,followed_by_root
1217143228803289090,CarterBWorth,Carter Braxton Worth,135527,307,1787,False,False,followed_by_root
817007725666242561,MarketRebels,Market Rebellion,356539,574,96387,False,False,followed_by_root
553036368,JoeSquawk,Joe Kernen,309148,231,19202,False,False,followed_by_root
24443284,SullyCNBC,Brian Sullivan,195232,1705,17503,False,False,followed_by_root
455309376,Stephanie_Link,Stephanie Link,201711,320,18309,False,False,followed_by_root
114782468,carlquintanilla,Carl Quintanilla,445661,5676,150489,False,False,followed_by_root
14115408,jonnajarian,Jon Najarian,323392,2323,3988,False,False,followed_by_root
1082353582228176896,DivesTech,Dan Ives,222426,377,37953,False,False,followed_by_root
2648357839,fundstrat,Thomas (Tom) Lee (not drummer) FSInsight.com,572755,846,44299,False,False,followed_by_root
357312062,Bitcoin,Bitcoin,8140784,13,29592,False,False,followed_by_root
1346948635347582978,JoshMandell6,Josh Man,148061,1217,35939,False,False,followed_by_root
261388832,CernBasher,Cern Basher,43767,647,15992,False,True,followed_by_root
337808606,RobertKennedyJr,Robert F. Kennedy Jr,5745573,941,9624,False,False,followed_by_root
1371195865851781120,nischay_twt,Nischay Dhankhar,3622,842,964,False,True,followed_by_root
1570180292,DowdEdward,Edward Dowd,389787,1373,91343,False,False,followed_by_root
823766058909761536,LynAldenContact,Lyn Alden,811906,929,31627,False,False,followed_by_root
1429505647419265026,pa_pfeiffer,Pascal Pfeiffer,413,52,132,False,True,followed_by_root
1197466272734306304,kagglingdieter,Dieter,16353,145,940,False,True,followed_by_root
161524644,TheBlokeAI,Tom Jobbins,15444,227,336,False,True,followed_by_root
1591425118441447425,whitenight321,Brian Sewell,124,118,86,False,True,followed_by_root
15485441,jimmyfallon,Jimmy Fallon,43295692,10362,15268,False,False,followed_by_root
40148479,WhatsApp,WhatsApp,5366822,5,4203,False,False,followed_by_root
17874544,Support,Support,6424899,2,84607,False,False,followed_by_root
10228272,YouTube,YouTube,68041660,1144,60505,False,False,followed_by_root
38679388,gmail,Gmail,6344562,110,369000,False,False,followed_by_root
15670515,Windows,Windows,8113006,1,416974,False,False,followed_by_root
31311757,googlemaps,Google Maps,4049624,59,152069,False,False,followed_by_root
1618577623,GiadaPistilli,Giada Pistilli,8779,582,1446,False,True,followed_by_root
965766812104146944,heads0rtai1s,Martin Henze (Heads or Tails),4261,535,2053,False,True,followed_by_root
3246429865,0verfit,onodera,8373,762,23722,False,True,followed_by_root
14313217,Rob_Mulla,Rob,5780,667,1103,False,True,followed_by_root
16141659,julien_c,Julien Chaumond,66752,1176,16980,False,False,followed_by_root
186420551,ClementDelangue,clem 🤗,165801,4805,28585,False,False,followed_by_root
18737039,svpino,Santiago,430856,519,47808,False,False,followed_by_root
53175441,bentossell,Ben Tossell,169685,461,29496,False,False,followed_by_root
1049442839346724864,ClemDelangue,Clem Delangue 🤗,1366,5,68,False,True,followed_by_root
36153601,bradfordcross,bradford cross,11532,2390,18190,False,True,followed_by_root
1039449274344529920,Dune,Dune,213323,621,11455,False,False,followed_by_root
1452468220242235395,h2o_nitro,H2O Nitro,25,0,24,False,False,followed_by_root
107506412,NicoleBehnam,Nicole Behnam,118921,3497,25202,False,False,followed_by_root
1054053575314300930,MBA_ish,MBA-ish - Workplace Satire,3409,16,310,False,True,followed_by_root
369735258,ryanbreslow,Ryan Breslow,177879,2100,3406,False,False,followed_by_root
381694831,TorstenVolk,Torsten Volk,10099,4888,24752,False,True,followed_by_root
249159349,AmaliaEFowler,Amalia Fowler (she/her),17352,4398,47136,False,True,followed_by_root
1318885591761612800,ChiThukral,chi,25579,1495,35099,False,True,followed_by_root
14766188,myfriendjanine,Janine Sickmeyer,50888,2439,38102,False,False,followed_by_root
725350782497906688,ThatChristinaG,Christina Garnett,70158,6277,210408,False,False,followed_by_root
268408352,anafabrega11,Ana Lorena Fabrega,161094,766,4597,False,False,followed_by_root
1032061156393934849,brianne2k,Brianne Fleming,29797,5999,75304,False,True,followed_by_root
1263096602048290817,The_MMW,Fiona | The Millennial Money Woman,282530,117,35095,False,False,followed_by_root
774642558853009408,ljin18,Li Jin,180180,2405,7872,False,False,followed_by_root
58337796,angjiang,Angela Jiang,33030,83,1185,False,True,followed_by_root
773744012045983744,jaimeschmidt,Jaime Schmidt,73053,1518,5000,False,False,followed_by_root
1273271341618286592,BelugaFodor,Gabor Fodor (beluga),629,209,15,False,True,followed_by_root
48800224,LaJotaWines,La Jota Vineyard Co.,1909,765,872,False,True,followed_by_root
526864412,bolt,Bolt,40001,282,1207,False,True,followed_by_root
27445405,TOURChamp,TOUR Championship,27655,965,6769,False,True,followed_by_root
36592529,Chappellet_wine,Chappellet Winery,10690,3248,6947,False,True,followed_by_root
3092541736,MorningBrew,Morning Brew ☕️,548152,1689,49509,False,False,followed_by_root
2398137084,ARKInvest,ARK Invest,804141,909,11000,False,False,followed_by_root
1165036229001265153,AltaVistaEC,Alta Vista Extended Care,70,51,160,False,True,followed_by_root
918804624303382528,100trillionUSD,PlanB,2160063,173,12784,False,False,followed_by_root
2607963277,dott1718,Dmitry Gordeev,1638,51,51,False,True,followed_by_root
38193965,ph_singer,Philipp Singer,12308,490,2912,False,True,followed_by_root
785618379201654784,fastdotai,fast.ai,129675,19,369,False,False,followed_by_root
551780529,StefanPacinda,Stefan Pacinda,20,103,12,False,False,followed_by_root
1250031529381826561,datajms,Jean-Matthieu Schertzer,19,30,8,False,False,followed_by_root
37788181,Rodriguez,Robert Rodriguez,305795,145,2817,False,False,followed_by_root
130649891,Live,Live,7394009,31,8336,False,False,followed_by_root
186986452,ateliercrenn,Atelier Crenn,5460,2478,2950,False,True,followed_by_root
226344798,davidkinch,David Kinch,17931,500,2888,False,True,followed_by_root
354537284,MeganRisdal,meg.ai 🇨🇦,11738,1457,29611,False,True,followed_by_root
79275814,briannekimmel,Brianne Kimmel,84077,4297,27419,False,False,followed_by_root
46063,hunterwalk,👨🏻‍💻☕️,248918,10,1,False,False,followed_by_root
16403,merci,Merci Grace,25863,2118,96,False,True,followed_by_root
233353017,mercebent,Mercedes Bent,18766,818,4609,False,True,followed_by_root
17493187,aileenlee,aileenlee,87226,2897,5879,False,False,followed_by_root
14620362,christine_tsai,Christine Tsai,17919,998,5625,False,True,followed_by_root
7097602,ArlanWasHere,Arlan 👊🏾,117528,18507,89498,False,False,followed_by_root
216857985,Bosefina,Bo Ren,26912,3102,25047,False,True,followed_by_root
2557825400,lolitataub,Lolita Taub,90732,844,66625,False,False,followed_by_root
629844555,mrsharma,Nik Sharma,181071,4094,39866,False,False,followed_by_root
27711304,vikkie,Victoria M. Walker,16032,2867,23133,False,True,followed_by_root
239509917,MsPackyetti,.,336565,3839,55525,False,False,followed_by_root
459815426,svershbow,Sophie Vershbow,54861,8681,91018,False,False,followed_by_root
190272677,johndsaunders,John D Saunders,19524,1484,21090,False,True,followed_by_root
15026369,michaelperry,Michael Perry,8172,2391,50837,False,True,followed_by_root
11922492,jmj,Jeff Morris Jr.,116704,4236,25684,False,False,followed_by_root
3189409478,rrhover,rrhover,23,0,1,False,False,followed_by_root
158610400,austin_rief,Austin Rief ☕️,156788,1447,17038,False,False,followed_by_root
123543103,kvlly,Kelly Vaughn,114649,1169,68082,False,False,followed_by_root
226428094,JamesClear,James Clear,1085398,0,13394,False,False,followed_by_root
3471901,tiffani,Tiffani Ashley Bell,32344,18520,148576,False,True,followed_by_root
4639656854,BariAWilliams,Bärí A. Williams  Esq.,28438,8962,67915,False,True,followed_by_root
22273667,sm,Sara Mauskopf,52641,1466,56646,False,False,followed_by_root
6527972,randfish,Rand Fishkin (follow @randderuiter on Threads),454698,118,70505,False,False,followed_by_root
2828817653,KateBour,Katelyn Bourgoin 🧠,138858,991,46603,False,False,followed_by_root
21822169,emilybest,Emily Best,22390,3545,47930,False,True,followed_by_root
3302,awilkinson,Andrew Wilkinson,362197,3878,21274,False,False,followed_by_root
23698119,AmandaMGoetz,Amanda Goetz,112885,5211,31017,False,False,followed_by_root
19904963,jappleby,Jack Appleby,70006,2165,131531,False,False,followed_by_root
8880932,aprildunford,April Dunford,59859,8646,66,False,False,followed_by_root
2188509068,mkobach,Matthew Kobach,126137,3900,33116,False,False,followed_by_root
332617373,elerianm,Mohamed A. El-Erian,785241,1121,27122,False,False,followed_by_root
778545824116551680,viglovikov,Vladimir Iglovikov,6101,263,2172,False,True,followed_by_root
536428919,JFPuget,JFPuget 🇺🇦🇨🇦🇬🇱,18374,1574,31844,False,True,followed_by_root
65376897,sudalairajkumar,SRK,8602,588,514,False,True,followed_by_root
10756512,WalterReade,Walter Reade,9180,1992,8083,False,True,followed_by_root
1339892809,SiriBavireddy,Sirisha Sri,57,135,328,False,True,followed_by_root
1047296373555519488,RAPIDSai,RAPIDS AI,13133,168,2767,False,True,followed_by_root
420237469,NickyBenedetti,Nicola Benedetti,39065,1335,4683,False,True,followed_by_root
154221292,Casey,Casey Neistat,1897727,3165,33320,False,False,followed_by_root
784597005825871876,bhutanisanyam1,Sanyam Bhutani,41142,1023,8211,False,True,followed_by_root
154116439,shivamshaz,Shivam Bansal,1461,127,230,False,True,followed_by_root
232607343,pandeyparul,Parul Pandey,8887,1134,2191,False,True,followed_by_root
43516940,magras193,Rohan Rao,36514,607,1112,False,True,followed_by_root
902243269416910848,ryan_chesler,Ryan Chesler,1575,475,1562,False,True,followed_by_root
4444282095,pingan_group,Ping An Group,1729,17,1235,False,True,followed_by_root
253167239,GoldmanSachs,Goldman Sachs,1105804,11,16483,False,False,followed_by_root
357134227,mikb0b,Mikel Bober-Irizar,8116,1164,1396,False,True,followed_by_root
1628966294,shahebazmiran,Shahebaz Mohammad,819,1818,3818,False,True,followed_by_root
115494880,wesmckinn,Wes McKinney,57587,902,8371,False,False,followed_by_root
30198750,gxr,Gunnar Rätsch,2987,427,1044,False,True,followed_by_root
254107028,TensorFlow,TensorFlow,381162,116,2790,False,False,followed_by_root
384427264,AJKreshock,AJ Kreshock,65,42,13,False,True,followed_by_root
274655111,mcintoshlabs,McIntosh Laboratory,9474,266,4740,False,True,followed_by_root
